56100.00, -56100.00, 760.36, -833.17
56200.00, -56200.00, 757.11, -719.01
56300.00, -56300.00, 812.72, -846.83
56400.00, -56400.00, 464.79, -486.46
56500.00, -56500.00, 643.86, -734.58
56600.00, -56600.00, 810.57, -833.40
56700.00, -56700.00, 790.07, -731.21
56800.00, -56800.00, 782.25, -822.33
56900.00, -56900.00, 699.83, -747.13
57000.00, -57000.00, 785.23, -834.71
57100.00, -57100.00, 780.06, -731.07
57200.00, -57200.00, 759.55, -738.47
57300.00, -57300.00, 802.66, -731.65
57400.00, -57400.00, 682.87, -855.78
57500.00, -57500.00, 762.68, -726.53
57600.00, -57600.00, 793.21, -857.68
57700.00, -57700.00, 674.25, -746.59
57800.00, -57800.00, 703.48, -718.77
57900.00, -57900.00, 717.02, -857.41
58000.00, -58000.00, 710.04, -724.06
58100.00, -58100.00, 775.75, -818.82
58200.00, -58200.00, 675.65, -750.58
58300.00, -58300.00, 793.60, -731.31
58400.00, -58400.00, 762.93, -852.55
58500.00, -58500.00, 810.51, -837.57
58600.00, -58600.00, 799.37, -754.41
58700.00, -58700.00, 781.13, -743.56
58800.00, -58800.00, 802.40, -857.68
58900.00, -58900.00, 736.55, -844.33
59000.00, -59000.00, 789.90, -841.68
59100.00, -59100.00, 816.00, -738.68
59200.00, -59200.00, 807.00, -758.17
59300.00, -59300.00, 757.14, -842.15
59400.00, -59400.00, 792.03, -869.57
59500.00, -59500.00, 753.88, -845.51
59600.00, -59600.00, 825.25, -830.99
59700.00, -59700.00, 819.70, -853.91
59800.00, -59800.00, 793.15, -841.68
59900.00, -59900.00, 682.67, -852.61
60000.00, -60000.00, 802.53, -856.55
60100.00, -60100.00, 791.43, -842.04
60200.00, -60200.00, 796.84, -868.49
60300.00, -60300.00, 696.31, -856.55
60400.00, -60400.00, 776.34, -852.91
60500.00, -60500.00, 71.22, -857.40
60600.00, -60600.00, 682.37, -872.10
60700.00, -60700.00, 703.35, -869.69
60800.00, -60800.00, 763.88, -854.27
60900.00, -60900.00, 807.20, -856.44
61000.00, -61000.00, 803.63, -857.91
61100.00, -61100.00, 803.18, -754.41
61200.00, -61200.00, 686.04, -890.77
61300.00, -61300.00, 782.84, -864.71
61400.00, -61400.00, 528.42, -868.49
61500.00, -61500.00, 802.24, -861.23
61600.00, -61600.00, 824.57, -739.79
61700.00, -61700.00, 670.37, -727.73
61800.00, -61800.00, 793.06, -836.80
61900.00, -61900.00, 682.58, -730.49
62000.00, -62000.00, 795.00, -870.18
62100.00, -62100.00, 682.78, -868.33
62200.00, -62200.00, 781.83, -838.57
62300.00, -62300.00, 771.06, -872.10
62400.00, -62400.00, 792.44, -868.49
62500.00, -62500.00, 800.11, -745.73
62600.00, -62600.00, 764.07, -838.23
62700.00, -62700.00, 670.69, -745.67
62800.00, -62800.00, 809.31, -868.49
62900.00, -62900.00, 706.77, -872.04
63000.00, -63000.00, 680.93, -772.86
63100.00, -63100.00, 771.65, -742.24
63200.00, -63200.00, 795.53, -872.58
63300.00, -63300.00, 745.42, -837.70
63400.00, -63400.00, 800.83, -875.87
63500.00, -63500.00, 802.41, -814.34
63600.00, -63600.00, 802.77, -854.36
63700.00, -63700.00, 686.25, -852.90
63800.00, -63800.00, 699.88, -738.68
63900.00, -63900.00, 696.16, -873.73
64000.00, -64000.00, 722.02, -838.39
64100.00, -64100.00, 802.51, -869.69
64200.00, -64200.00, 788.57, -852.61
64300.00, -64300.00, 790.34, -868.82
64400.00, -64400.00, 777.81, -734.49
64500.00, -64500.00, 785.51, -838.14
64600.00, -64600.00, 760.68, -871.98
64700.00, -64700.00, 720.59, -857.68
64800.00, -64800.00, 810.51, -757.96
64900.00, -64900.00, 782.10, -734.55
65000.00, -65000.00, 821.92, -861.74
65100.00, -65100.00, 768.58, -738.80
65200.00, -65200.00, 785.38, -837.85
65300.00, -65300.00, 706.42, -872.37
65400.00, -65400.00, 696.10, -822.51
